Chromosome	start	id	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h
19	63600000	3711	0	425000	0	0	0	0
19	63750000	3712	0	0	275000	0	0	0
19	64025000	3713	500000	500000	500000	500000	500000	500000
19	64525000	3714	318750	318750	318750	318750	5840625	6375000
19	64843750	3715	5521875	5521875	5521875	5521875	0	0
19	70365625	3716	534375	534375	534375	534375	534375	0
19	70900000	3717	850000	850000	850000	850000	850000	850000
19	71750000	3718	350000	350000	350000	350000	350000	350000
19	72100000	3719	1000000	1000000	1000000	1000000	1000000	1000000
19	73100000	3720	800000	800000	800000	800000	800000	800000
19	73900000	3721	525000	525000	525000	525000	525000	525000
19	74425000	3722	1500000	1500000	1500000	1500000	1500000	1500000
19	75925000	3723	375000	375000	375000	375000	375000	375000
19	76300000	3724	276562	276562	276562	276562	276562	276562
19	76576562	3725	773438	3001563	3001563	3001563	3001563	4010938
19	77350000	3726	900000	0	0	0	0	0
19	78250000	3727	1328125	0	0	0	0	0
19	79578125	3728	1009375	1009375	1009375	1009375	1009375	0
19	80587500	3729	250000	250000	250000	250000	250000	250000
19	80837500	3730	2112500	2112500	2112500	2112500	2112500	2112500
19	82950000	3731	848437	848437	848437	848437	848437	848437
19	83798437	3732	501563	501563	501563	501563	501563	501563
19	84300000	3733	250000	1750000	1750000	1750000	1750000	1750000
19	84550000	3734	400000	0	0	0	0	0
19	84950000	3735	1100000	0	0	0	0	0
19	86050000	3736	325000	325000	325000	325000	325000	325000
19	86375000	3737	1375000	1375000	1375000	1375000	1375000	1375000
19	87750000	3738	1900000	1900000	1900000	1900000	1900000	1900000
19	89650000	3739	876562	876562	876562	876562	876562	876562
19	90526562	3740	770313	770313	770313	770313	770313	770313
19	91296875	3741	153125	4403125	4403125	4403125	4403125	4403125
19	91450000	3742	4250000	0	0	0	0	0
19	95700000	3743	1278125	1278125	1278125	1278125	1278125	1278125
19	96978125	3744	521875	521875	521875	521875	521875	521875
19	97500000	3745	400000	2225000	2225000	2225000	2225000	2225000
19	97900000	3746	1825000	0	0	0	0	0
19	99725000	3747	575000	575000	575000	575000	575000	575000
19	100300000	3748	850000	850000	850000	850000	850000	850000
19	101150000	3749	250000	3925000	250000	250000	250000	250000
19	101400000	3750	3675000	0	3675000	3675000	3675000	3675000
19	105075000	3751	475000	475000	475000	475000	475000	475000
19	105550000	3752	300000	300000	300000	300000	300000	300000
19	105850000	3753	937500	937500	937500	937500	937500	937500
19	106787500	3754	262500	562500	562500	262500	262500	262500
19	107050000	3755	300000	0	0	300000	300000	300000
19	107350000	3756	889062	889062	889062	889062	889062	889062
19	108239062	3757	610938	1210938	1210938	1210938	610938	610938
19	108850000	3758	300000	0	0	0	300000	300000
19	109150000	3759	300000	0	0	0	300000	300000
19	109450000	3760	350000	350000	350000	350000	350000	350000
19	109800000	3761	998437	998437	998437	998437	998437	998437
19	110798437	3762	551563	551563	551563	551563	551563	551563
19	111350000	3763	650000	650000	1087500	1087500	1300000	250000
19	111600000	3764	0	0	0	0	0	400000
19	112000000	3765	437500	437500	0	0	0	437500
19	112437500	3766	212500	212500	1862500	1862500	0	1862500
19	112650000	3767	1650000	1650000	0	0	1650000	0
19	114300000	3768	2200000	2200000	2200000	2200000	2200000	2000000
19	116300000	3769	0	0	0	0	0	200000
19	116500000	3770	500000	737500	500000	500000	500000	500000
19	117000000	3771	237500	0	2300000	2300000	237500	2300000
19	117237500	3772	362500	2062500	0	0	362500	0
19	117600000	3773	250000	0	0	0	250000	0
19	117850000	3774	300000	0	0	0	300000	0
19	118150000	3775	800000	0	0	0	800000	0
19	118950000	3776	350000	0	0	0	350000	0
19	119300000	3777	2350000	2350000	2050000	2050000	2050000	3425000
19	121350000	3778	0	0	1375000	1375000	1375000	0
19	121650000	3779	1075000	1075000	0	0	0	0
19	122725000	3780	450000	450000	450000	450000	450000	450000
19	123175000	3781	525000	2465625	2017187	2465625	525000	2017187
19	123700000	3782	1492187	0	0	0	350000	0
19	124050000	3783	0	0	0	0	1142187	0
19	125192187	3784	448438	0	448438	0	448438	257813
19	125450000	3785	0	0	0	0	0	350000
19	125640625	3786	414062	414062	414062	414062	414062	0
19	125800000	3787	0	0	0	0	0	254687
19	126054687	3788	250000	250000	250000	250000	250000	250000
19	126304687	3789	1293750	1293750	1293750	1293750	1293750	1293750
19	127598437	3790	401563	251563	251563	251563	251563	251563
19	127850000	3791	0	1923437	1923437	1923437	1923437	1923437
19	128000000	3792	1100000	0	0	0	0	0
19	129100000	3793	673437	0	0	0	0	0
19	129773437	3794	576563	576563	576563	576563	576563	576563
19	130350000	3795	250000	250000	1600000	820312	820312	250000
19	130600000	3796	570312	570312	0	0	0	570312
19	131170312	3797	779688	779688	0	279688	279688	779688
19	131450000	3798	0	0	0	500000	500000	0
19	131950000	3799	300000	900000	900000	900000	625000	900000
19	132250000	3800	325000	0	0	0	0	0
19	132575000	3801	275000	0	0	0	275000	0
19	132850000	3802	300000	300000	300000	300000	300000	1600000
19	133150000	3803	750000	750000	750000	750000	750000	0
19	133900000	3804	300000	300000	300000	300000	300000	0
19	134200000	3805	250000	250000	250000	250000	250000	0
19	134450000	3806	850000	850000	850000	850000	850000	850000
19	135300000	3807	450000	450000	450000	450000	450000	450000
19	135750000	3808	857812	857812	857812	857812	857812	857812
19	136607812	3809	292188	292188	292188	292188	292188	292188
19	136900000	3810	250000	451562	451562	451562	451562	451562
19	137150000	3811	201562	0	0	0	0	0
19	137351562	3812	648438	648438	648438	648438	648438	648438
19	138000000	3813	312500	312500	312500	312500	312500	312500
19	138312500	3814	787500	1312500	1312500	1312500	1312500	787500
19	139100000	3815	525000	0	0	0	0	250000
19	139350000	3816	0	0	0	0	0	275000
19	139625000	3817	2325000	2825000	2825000	2825000	2325000	2825000
19	141950000	3818	500000	0	0	0	500000	0
19	142450000	3819	337500	337500	337500	337500	337500	337500
19	142787500	3820	1012500	1012500	1012500	1012500	1012500	1012500
19	143800000	3821	596875	596875	596875	596875	596875	596875
19	144396875	3822	478125	1784375	1784375	1784375	478125	1153125
19	144875000	3823	675000	0	0	0	675000	0
19	145550000	3824	300000	0	0	0	500000	300000
19	145850000	3825	331250	0	0	0	0	331250
19	146050000	3826	0	0	0	0	1098437	0
19	146181250	3827	967187	967187	967187	967187	0	967187
19	147148437	3828	551563	551563	551563	551563	551563	551563
19	147700000	3829	825000	1150000	1150000	1150000	825000	825000
19	148525000	3830	325000	0	0	0	325000	325000
19	148850000	3831	500000	500000	500000	500000	500000	500000
19	149350000	3832	500000	500000	500000	500000	500000	500000
19	149850000	3833	403125	403125	403125	403125	403125	403125
19	150253125	3834	446875	946875	946875	946875	946875	446875
19	150700000	3835	500000	0	0	0	0	500000
19	151200000	3836	525000	525000	525000	525000	525000	525000
19	151725000	3837	993750	1278125	993750	993750	993750	993750
19	152718750	3838	284375	0	284375	284375	284375	284375
19	153003125	3839	296875	296875	296875	296875	296875	1446875
19	153300000	3840	1150000	1150000	1150000	1150000	1150000	0
19	154450000	3841	500000	500000	500000	500000	500000	1200000
19	154950000	3842	700000	700000	700000	700000	700000	0
19	155100000	3843	0	0	0	0	0	0
19	155650000	3844	1243750	1243750	1243750	1243750	1243750	1400000
19	156893750	3845	456250	687500	687500	687500	156250	0
19	157050000	3846	0	0	0	0	300000	531250
19	157350000	3847	231250	0	0	0	231250	0
19	157581250	3848	1018750	1018750	1018750	1018750	1018750	1018750
19	158600000	3849	475000	475000	475000	475000	475000	475000
19	159075000	3850	475000	475000	475000	475000	475000	475000
19	159550000	3851	562500	562500	562500	562500	562500	562500
19	160112500	3852	987500	987500	987500	987500	987500	987500
19	160450000	3853	0	0	0	0	0	0
19	161100000	3854	700000	700000	700000	700000	700000	700000
19	161800000	3855	4000000	4798437	4798437	4798437	4798437	4798437
19	165800000	3856	500000	0	0	0	0	0
19	166300000	3857	298437	0	0	0	0	0
19	166598437	3858	998438	998438	998438	998438	998438	998438
19	167596875	3859	881250	228125	528125	1153125	881250	528125
19	167825000	3860	0	925000	0	0	0	0
19	168125000	3861	0	0	353125	0	0	353125
19	168478125	3862	271875	0	271875	0	821875	271875
19	168750000	3863	550000	550000	550000	550000	0	550000
19	169300000	3864	760937	760937	760937	760937	760937	760937
19	170060937	3865	251563	251563	251563	251563	251563	251563
19	170312500	3866	175000	0	0	0	175000	0
19	170487500	3867	0	0	0	0	0	0
20	193750	3868	750000	750000	750000	750000	0	0
20	943750	3869	500000	306250	306250	306250	0	0
20	1250000	3870	0	193750	193750	193750	0	0
20	1443750	3871	1034375	1034375	1034375	1034375	1034375	0
20	2478125	3872	421875	421875	421875	421875	421875	0
20	2650000	3873	0	0	0	0	0	2150000
20	2900000	3874	1775000	2275000	1775000	1775000	1900000	0
20	4675000	3875	1131250	0	500000	500000	0	0
20	4800000	3876	0	0	0	0	2162500	1675000
20	5175000	3877	0	631250	631250	631250	0	0
20	5806250	3878	1156250	1156250	1156250	1156250	0	0
20	6475000	3879	0	0	0	0	0	1925000
20	6962500	3880	637500	1437500	1437500	1437500	1437500	0
20	7600000	3881	800000	0	0	0	0	0
20	8400000	3882	3000000	2550000	3000000	3000000	3000000	3000000
20	10950000	3883	0	450000	0	0	0	0
20	11400000	3884	1150000	1150000	1150000	1150000	1150000	1150000
20	12550000	3885	750000	750000	750000	750000	750000	750000
20	13300000	3886	1450000	1450000	1450000	1450000	1450000	1450000
20	14750000	3887	250000	1400000	1400000	1400000	1400000	1400000
20	15000000	3888	250000	0	0	0	0	0
20	15250000	3889	900000	0	0	0	0	0
20	16150000	3890	546875	546875	546875	546875	546875	546875
20	16696875	3891	253125	253125	253125	253125	253125	253125
20	16950000	3892	750000	750000	750000	750000	750000	750000
20	17700000	3893	750000	750000	2050000	2050000	900000	2050000
20	18450000	3894	1300000	1300000	0	0	0	0
20	18600000	3895	0	0	0	0	1150000	0
20	19750000	3896	950000	950000	950000	950000	950000	950000
20	20700000	3897	1445312	1445312	1445312	1445312	1445312	1445312
20	22145312	3898	404688	404688	404688	404688	404688	404688
20	22550000	3899	750000	750000	750000	750000	750000	750000
20	23300000	3900	300000	300000	300000	300000	300000	300000
20	23600000	3901	1200000	1200000	1200000	1200000	1200000	1200000
20	24800000	3902	400000	400000	400000	400000	400000	400000
20	25200000	3903	700000	700000	700000	700000	700000	700000
20	25900000	3904	712500	931250	712500	931250	712500	712500
20	26350000	3905	0	0	0	0	0	0
20	26612500	3906	218750	0	587500	0	218750	218750
20	26831250	3907	368750	368750	0	368750	368750	368750
20	27200000	3908	950000	950000	950000	950000	950000	950000
20	28150000	3909	800000	800000	800000	800000	800000	800000
20	28950000	3910	681250	681250	681250	681250	681250	350000
20	29300000	3911	0	0	0	0	0	331250
20	29631250	3912	518750	518750	518750	1018750	1168750	1018750
20	30150000	3913	500000	500000	500000	0	0	0
20	30650000	3914	500000	500000	500000	500000	0	500000
20	30800000	3915	0	0	0	0	350000	0
20	31150000	3916	1375000	1375000	1375000	1375000	600000	1375000
20	31750000	3917	0	0	0	0	775000	0
20	32525000	3918	275000	632812	632812	632812	632812	632812
20	32800000	3919	357812	0	0	0	0	0
20	33157812	3920	1007813	1557813	1007813	1007813	1007813	1007813
20	34165625	3921	550000	0	550000	550000	550000	284375
20	34450000	3922	0	0	0	0	0	475000
20	34715625	3923	434375	434375	434375	434375	209375	0
20	34925000	3924	0	0	0	0	225000	225000
20	35150000	3925	550000	550000	550000	550000	550000	550000
20	35700000	3926	250000	250000	250000	250000	250000	250000
20	35950000	3927	500000	500000	500000	500000	500000	500000
20	36450000	3928	800000	800000	800000	800000	800000	800000
20	37250000	3929	650000	900000	1150000	650000	650000	1150000
20	37900000	3930	500000	0	0	500000	500000	0
20	38150000	3931	0	250000	0	0	0	0
20	38400000	3932	350000	1200000	1200000	1200000	1200000	1200000
20	38750000	3933	850000	0	0	0	0	0
20	39600000	3934	625000	625000	625000	625000	625000	625000
20	40225000	3935	1700000	1700000	1700000	1700000	1700000	1700000
20	41925000	3936	1025000	1025000	1025000	1025000	1025000	1025000
20	42950000	3937	400000	1043750	1043750	1043750	1043750	700000
20	43350000	3938	300000	0	0	0	0	0
20	43650000	3939	343750	0	0	0	0	343750
20	43993750	3940	1206250	1206250	1206250	1206250	1206250	956250
20	44950000	3941	0	0	0	0	0	950000
20	45200000	3942	700000	700000	700000	700000	700000	0
20	45900000	3943	1375000	1375000	1375000	1375000	1375000	1375000
20	47275000	3944	650000	650000	650000	650000	650000	650000
20	47925000	3945	275000	275000	275000	275000	275000	275000
20	48200000	3946	1900000	1900000	1900000	1900000	1900000	1900000
20	50100000	3947	1150000	1350000	1350000	1350000	1350000	1350000
20	51250000	3948	200000	0	0	0	0	0
20	51450000	3949	3325000	3325000	3325000	3325000	3325000	3325000
20	54775000	3950	575000	575000	575000	575000	575000	575000
20	55350000	3951	850000	850000	850000	850000	850000	850000
20	56200000	3952	1850000	1850000	1850000	1850000	1850000	1850000
20	58050000	3953	3900000	3900000	3900000	3900000	3900000	3900000
20	61950000	3954	593750	593750	825000	593750	593750	825000
20	62543750	3955	231250	456250	0	231250	456250	0
20	62775000	3956	978125	0	978125	978125	0	875000
20	63000000	3957	0	753125	0	0	753125	0
20	63325000	3958	0	0	0	0	0	0
20	63650000	3959	0	0	0	0	0	576562
20	63753125	3960	473437	473437	473437	473437	473437	0
20	64226562	3961	873438	873438	873438	873438	873438	673438
20	64900000	3962	0	0	0	0	0	1900000
20	65100000	3963	1400000	1700000	1700000	1700000	1700000	0
20	66500000	3964	300000	0	0	0	0	0
20	66800000	3965	5168750	5168750	5168750	5168750	5168750	5431250
20	71968750	3966	1481250	262500	425000	4031250	425000	0
20	72231250	3967	0	162500	0	0	0	756250
20	72393750	3968	0	3606250	1756250	0	593750	0
20	72750000	3969	0	0	0	0	0	0
20	72987500	3970	0	0	0	0	1162500	2812500
20	73450000	3971	250000	0	0	0	0	0
20	73700000	3972	450000	0	0	0	0	0
20	74150000	3973	1400000	0	1850000	0	2100000	0
20	75550000	3974	250000	0	0	0	0	0
20	75800000	3975	450000	0	0	0	0	1200000
20	76000000	3976	0	1000000	1000000	1000000	0	0
20	76250000	3977	750000	0	0	0	750000	0
20	77000000	3978	575000	575000	575000	575000	575000	575000
20	77575000	3979	1275000	1275000	1275000	1275000	1275000	2125000
20	78850000	3980	850000	850000	850000	850000	850000	0
20	79700000	3981	250000	250000	250000	250000	250000	250000
20	79950000	3982	350000	350000	350000	350000	350000	500000
20	80300000	3983	800000	800000	800000	800000	800000	0
20	80450000	3984	0	0	0	0	0	300000
20	80750000	3985	0	0	0	0	0	1960937
20	81100000	3986	550000	1300000	1300000	1300000	550000	0
20	81650000	3987	750000	0	0	0	750000	0
20	82400000	3988	310937	750000	310937	310937	310937	0
20	82710937	3989	289063	0	439063	439063	289063	439063
20	83000000	3990	500000	0	0	0	500000	0
20	83150000	3991	0	350000	350000	350000	0	3350000
20	83500000	3992	1150000	1150000	1150000	1150000	1150000	0
20	84650000	3993	850000	850000	850000	850000	850000	0
20	85500000	3994	650000	1000000	1000000	1000000	1000000	0
20	86150000	3995	350000	0	0	0	0	0
20	86500000	3996	375000	375000	375000	375000	375000	375000
20	86875000	3997	975000	975000	975000	975000	975000	975000
20	87850000	3998	1948437	1948437	1948437	1948437	1948437	1948437
20	89798437	3999	295313	295313	295313	295313	295313	295313
20	90093750	4000	306250	587500	306250	587500	306250	587500
20	90400000	4001	281250	0	281250	0	281250	0
20	90681250	4002	768750	768750	768750	768750	768750	768750
20	91450000	4003	714062	714062	714062	714062	714062	714062
20	92164062	4004	546875	546875	546875	546875	546875	546875
20	92710937	4005	1239063	1239063	1239063	1239063	1239063	2639063
20	93950000	4006	1200000	1400000	1400000	1400000	1550000	0
20	95150000	4007	350000	0	0	0	0	0
20	95350000	4008	0	1350000	1350000	1350000	0	2246875
20	95500000	4009	1200000	0	0	0	1200000	0
20	96700000	4010	896875	896875	896875	896875	896875	0
20	97596875	4011	253125	253125	253125	253125	253125	453125
20	97850000	4012	625000	625000	625000	625000	625000	0
20	98050000	4013	0	0	0	0	0	300000
20	98350000	4014	0	0	0	0	0	700000
20	98475000	4015	575000	575000	575000	575000	575000	0
20	99050000	4016	500000	656250	656250	656250	656250	2850000
20	99550000	4017	156250	0	0	0	0	0
20	99706250	4018	743750	1243750	1243750	1243750	1243750	0
20	100450000	4019	500000	0	0	0	0	0
20	100950000	4020	1150000	1150000	1150000	1150000	1150000	0
20	101900000	4021	0	0	0	0	0	868750
20	102100000	4022	668750	668750	950000	950000	668750	0
20	102768750	4023	281250	281250	0	0	281250	281250
20	103050000	4024	1500000	1500000	1500000	1500000	1500000	1500000
20	104550000	4025	700000	700000	700000	700000	700000	700000
20	105250000	4026	550000	550000	550000	550000	550000	550000
20	105800000	4027	350000	600000	600000	600000	600000	600000
20	106150000	4028	250000	0	0	0	0	0
20	106400000	4029	1400000	1400000	1400000	1400000	1400000	1400000
20	107800000	4030	375000	375000	375000	375000	375000	375000
20	108175000	4031	3225000	3225000	3225000	3225000	3225000	3225000
20	111400000	4032	750000	750000	750000	750000	250000	250000
20	111650000	4033	0	0	0	0	250000	250000
20	111900000	4034	0	0	0	0	250000	250000
20	112150000	4035	400000	3650000	1248437	1248437	1248437	1248437
20	112550000	4036	848437	0	0	0	0	0
20	113398437	4037	2401563	0	2401563	2401563	2401563	2401563
20	113600000	4038	0	0	0	0	0	0
20	115800000	4039	450000	450000	701562	450000	450000	701562
20	116250000	4040	251562	251562	0	251562	251562	0
20	116501562	4041	298438	298438	298438	298438	298438	298438
20	116800000	4042	1073437	1073437	1073437	1073437	1073437	1073437
20	117873437	4043	2551563	2551563	2551563	2551563	2551563	2551563
20	120425000	4044	325000	1225000	1225000	1225000	1225000	325000
20	120750000	4045	400000	0	0	0	0	400000
20	121150000	4046	500000	0	0	0	0	500000
20	121650000	4047	575000	1450000	1450000	1450000	575000	1450000
20	122225000	4048	875000	0	0	0	875000	0
20	123100000	4049	526562	526562	526562	526562	526562	526562
20	123626562	4050	921875	921875	921875	921875	921875	921875
20	124548437	4051	1901563	1901563	1901563	1901563	1901563	1901563
20	126450000	4052	806250	806250	806250	806250	806250	806250
20	127256250	4053	718750	718750	718750	718750	718750	718750
20	127975000	4054	1725000	1725000	1725000	1725000	1725000	1725000
20	129700000	4055	834375	834375	834375	834375	834375	834375
20	130534375	4056	215625	664062	664062	664062	664062	664062
20	130750000	4057	448437	0	0	0	0	0
20	131198437	4058	201563	3101563	3101563	3101563	3101563	3101563
20	131400000	4059	900000	0	0	0	0	0
20	132300000	4060	1800000	0	0	0	0	0
20	134100000	4061	850000	0	0	0	0	0
20	134300000	4062	0	650000	650000	650000	650000	400000
20	134700000	4063	0	0	0	0	0	250000
20	134950000	4064	400000	400000	400000	400000	400000	400000
20	135350000	4065	375000	375000	375000	375000	375000	375000
20	135725000	4066	1575000	1575000	1575000	1575000	1575000	1575000
20	137300000	4067	356250	356250	356250	356250	356250	356250
20	137656250	4068	893750	893750	893750	893750	893750	893750
20	138550000	4069	551562	551562	551562	551562	551562	551562
20	138800000	4070	0	0	0	0	0	0
20	139101562	4071	648438	648438	648438	648438	648438	648438
20	139750000	4072	265625	603125	603125	265625	265625	450000
20	140015625	4073	337500	0	0	337500	337500	0
20	140200000	4074	0	0	0	0	0	1812500
20	140353125	4075	396875	396875	396875	396875	396875	0
20	140750000	4076	500000	500000	500000	500000	500000	0
20	141250000	4077	250000	250000	250000	250000	250000	0
20	141500000	4078	512500	512500	512500	512500	512500	0
20	142012500	4079	362500	618750	618750	937500	362500	362500
20	142375000	4080	256250	0	0	0	256250	256250
20	142631250	4081	318750	318750	318750	0	318750	318750
20	142950000	4082	250000	950000	1206250	1206250	1206250	1206250
20	143200000	4083	350000	0	0	0	0	0
20	143550000	4084	350000	0	0	0	0	0
20	143900000	4085	256250	625000	0	0	0	0
20	144156250	4086	368750	0	368750	368750	368750	368750
20	144525000	4087	3450000	3450000	3450000	3450000	3450000	3450000
20	147975000	4088	250000	250000	250000	250000	250000	250000
20	148225000	4089	475000	475000	475000	475000	475000	475000
20	148700000	4090	798437	798437	798437	798437	798437	798437
20	149498437	4091	251563	1123438	1123438	1123438	1123438	1123438
20	149750000	4092	871875	0	0	0	0	0
20	150621875	4093	356250	356250	356250	356250	356250	1164062
20	150978125	4094	807812	807812	807812	807812	1021875	0
20	151785937	4095	414063	739063	739063	739063	0	739063
20	152000000	4096	0	0	0	0	200000	0
20	152200000	4097	325000	0	0	0	325000	0
20	152525000	4098	2126562	275000	275000	2126562	2126562	2126562
20	152800000	4099	0	1851562	1851562	0	0	0
20	154651562	4100	548438	548438	548438	548438	548438	548438
20	155200000	4101	400000	400000	400000	400000	400000	400000
20	155600000	4102	368750	600000	368750	368750	368750	600000
20	155968750	4103	231250	0	681250	681250	231250	0
20	156200000	4104	450000	450000	0	0	450000	450000
20	156400000	4105	0	0	0	0	0	0
20	156650000	4106	525000	525000	525000	525000	525000	525000
20	157175000	4107	987500	987500	987500	987500	987500	987500
20	157776562	4108	0	0	0	0	0	0
20	158162500	4109	287500	287500	287500	287500	287500	471875
20	158450000	4110	184375	184375	184375	184375	184375	0
20	158634375	4111	0	0	0	0	0	0
20	158850000	4112	0	0	0	0	0	0
21	345312	4113	567188	1054688	1329688	1329688	567188	0
21	912500	4114	762500	0	0	0	762500	0
21	1400000	4115	0	275000	0	0	0	0
21	1675000	4116	362500	506250	506250	362500	362500	506250
21	2037500	4117	312500	0	0	143750	312500	0
21	2181250	4118	0	3887500	3887500	3887500	0	3887500
21	2350000	4119	3718750	0	0	0	3718750	0
21	6068750	4120	181250	181250	631250	181250	631250	631250
21	6250000	4121	450000	450000	0	450000	0	0
21	6700000	4122	300000	525000	525000	525000	300000	525000
21	7000000	4123	775000	0	0	0	775000	0
21	7225000	4124	0	550000	550000	550000	0	1348437
21	7775000	4125	798437	798437	798437	798437	798437	0
21	8573437	4126	526563	1126563	1126563	1126563	1126563	1126563
21	8800000	4127	0	0	0	0	0	0
21	9100000	4128	600000	0	0	0	0	0
21	9700000	4129	300000	300000	690625	300000	300000	300000
21	10000000	4130	390625	390625	0	390625	390625	390625
21	10390625	4131	309375	309375	309375	309375	309375	309375
21	10700000	4132	453125	453125	453125	453125	453125	453125
21	11153125	4133	796875	796875	796875	796875	796875	796875
21	11950000	4134	500000	500000	500000	500000	500000	4675000
21	12450000	4135	4175000	4175000	4175000	4175000	450000	0
21	12900000	4136	0	0	0	0	3725000	0
21	16625000	4137	425000	425000	425000	425000	425000	425000
21	17050000	4138	250000	543750	796875	796875	250000	250000
21	17300000	4139	293750	0	0	0	293750	293750
21	17593750	4140	253125	253125	0	0	253125	253125
21	17846875	4141	903125	903125	903125	903125	903125	903125
21	18750000	4142	450000	450000	450000	450000	450000	450000
21	19200000	4143	498437	498437	498437	498437	498437	498437
21	19698437	4144	301563	301563	301563	301563	301563	301563
21	20000000	4145	250000	250000	250000	250000	250000	250000
21	20250000	4146	1500000	1500000	1500000	1500000	1500000	1300000
21	21550000	4147	0	0	0	0	0	875000
21	21750000	4148	350000	350000	350000	350000	350000	0
21	22100000	4149	325000	325000	325000	325000	325000	0
21	22425000	4150	426562	426562	426562	426562	426562	426562
21	22851562	4151	448438	448438	448438	448438	448438	448438
21	23300000	4152	275000	275000	275000	275000	275000	275000
21	23575000	4153	725000	725000	725000	725000	725000	725000
21	24300000	4154	687500	687500	687500	687500	687500	687500
21	24987500	4155	364062	364062	364062	364062	364062	364062
21	25351562	4156	671875	671875	671875	671875	671875	1148438
21	26023437	4157	214063	476563	476563	214063	476563	0
21	26237500	4158	262500	0	0	262500	0	0
21	26500000	4159	637500	637500	637500	637500	637500	637500
21	27137500	4160	512500	512500	512500	512500	512500	512500
21	27650000	4161	950000	950000	950000	593750	593750	593750
21	27900000	4162	0	0	0	0	0	0
21	28243750	4163	0	0	0	356250	356250	1756250
21	28600000	4164	550000	1400000	550000	1400000	1400000	0
21	29150000	4165	500000	0	850000	0	0	0
21	29650000	4166	350000	0	0	0	0	0
21	30000000	4167	484375	484375	484375	484375	484375	484375
21	30484375	4168	567187	567187	567187	567187	567187	567187
21	31051562	4169	1348438	1348438	1348438	1348438	1348438	1348438
21	32400000	4170	837500	837500	837500	1100000	1100000	950000
21	33237500	4171	262500	262500	262500	0	0	0
21	33350000	4172	0	0	0	0	0	3746875
21	33500000	4173	3596875	3596875	3596875	3596875	3596875	0
21	37096875	4174	503125	503125	503125	503125	503125	503125
21	37600000	4175	1000000	1000000	1000000	1000000	1000000	1000000
21	38600000	4176	1153125	1153125	1153125	1153125	550000	300000
21	38900000	4177	0	0	0	0	0	853125
21	39150000	4178	0	0	0	0	603125	0
21	39753125	4179	1143750	1143750	1143750	1143750	1143750	1143750
21	40896875	4180	503125	503125	503125	503125	503125	503125
21	41400000	4181	350000	850000	850000	850000	850000	850000
21	41750000	4182	250000	0	0	0	0	0
21	42000000	4183	250000	0	0	0	0	0
21	42250000	4184	300000	300000	512500	512500	300000	300000
21	42550000	4185	212500	550000	0	0	212500	550000
21	42762500	4186	337500	0	337500	337500	337500	0
21	43100000	4187	300000	625000	625000	625000	625000	625000
21	43400000	4188	325000	0	0	0	0	0
21	43725000	4189	4125000	3225000	3225000	3225000	4125000	3225000
21	46950000	4190	0	900000	900000	900000	0	900000
21	47850000	4191	250000	250000	250000	250000	250000	250000
21	48100000	4192	600000	600000	600000	600000	600000	850000
21	48700000	4193	250000	250000	250000	250000	250000	0
21	48950000	4194	281250	281250	281250	281250	281250	281250
21	49231250	4195	618750	618750	618750	618750	618750	618750
21	49850000	4196	2900000	2900000	2900000	2900000	2900000	2900000
21	52750000	4197	250000	250000	250000	250000	250000	250000
21	53000000	4198	396875	396875	396875	396875	396875	396875
21	53396875	4199	203125	2103125	2103125	2103125	2103125	2103125
21	53600000	4200	250000	0	0	0	0	0
21	53850000	4201	900000	0	0	0	0	0
21	54750000	4202	350000	0	0	0	0	0
21	55100000	4203	400000	0	0	0	0	0
21	55500000	4204	950000	950000	950000	950000	950000	950000
21	56450000	4205	650000	650000	650000	650000	650000	400000
21	56850000	4206	0	0	0	0	0	250000
21	57100000	4207	837500	1168750	837500	950000	950000	837500
21	57937500	4208	331250	0	331250	0	0	331250
21	58050000	4209	0	0	0	218750	218750	0
21	58268750	4210	1081250	1081250	1081250	1081250	1081250	1081250
21	59350000	4211	250000	250000	250000	250000	250000	250000
21	59600000	4212	1462500	1462500	1462500	1739062	1739062	1739062
21	61062500	4213	276562	276562	276562	0	0	0
21	61339062	4214	710938	710938	710938	710938	710938	710938
21	62050000	4215	362500	362500	1993750	1993750	1993750	2221875
21	62412500	4216	287500	1631250	0	0	0	0
21	62700000	4217	1343750	0	0	0	0	0
21	64043750	4218	228125	228125	228125	228125	228125	0
21	64271875	4219	2253125	2253125	2253125	2253125	2253125	2253125
21	66525000	4220	425000	825000	825000	825000	825000	825000
21	66950000	4221	400000	0	0	0	0	0
21	67350000	4222	1350000	1100000	1100000	1100000	1350000	900000
21	68250000	4223	0	0	0	0	0	450000
21	68450000	4224	0	250000	250000	250000	0	0
21	68700000	4225	1850000	1850000	1850000	1850000	1850000	1850000
21	70550000	4226	331250	331250	331250	425000	425000	331250
21	70881250	4227	718750	718750	718750	0	0	718750
21	70975000	4228	0	0	0	625000	625000	0
21	71600000	4229	1550000	2262500	2262500	2262500	1550000	1550000
21	73150000	4230	712500	0	0	0	712500	712500
21	73862500	4231	312500	312500	1387500	312500	312500	687500
21	74175000	4232	375000	1075000	0	1075000	1075000	0
21	74550000	4233	400000	0	0	0	0	400000
21	74950000	4234	300000	0	0	0	0	300000
21	75250000	4235	598437	598437	598437	598437	598437	598437
21	75848437	4236	351563	351563	351563	351563	351563	3701563
