ensembl_gene_id	HCT116_Nut0h_1	HCT116_Nut0h_2	HCT116_Nut10h_1	HCT116_Nut10h_2	HCT116_Nut1h_1	HCT116_Nut1h_2
ENSG00000100206	9	12	1	2	9	8
ENSG00000100207	3535	3817	3430	3653	3356	2797
ENSG00000100209	174	181	157	159	176	159
ENSG00000100211	336	285	255	286	309	275
ENSG00000100216	5889	5806	5245	5662	6022	4986
ENSG00000100218	8	18	14	6	6	3
ENSG00000100219	2803	2839	2509	2658	2496	1947
ENSG00000100220	2062	2123	1846	2022	2160	1830
ENSG00000100221	4266	4597	4047	4066	3799	3086
ENSG00000100225	3562	3577	3035	3203	3058	2457
ENSG00000100226	1786	1908	1686	1555	1176	954
ENSG00000100227	4679	4631	3953	3925	2681	2428
ENSG00000100228	473	462	399	427	331	273
ENSG00000100234	8	4	3	3	8	4
ENSG00000100239	5033	4856	5436	4690	2593	2231
ENSG00000100241	7989	7435	8229	7056	2779	2498
ENSG00000100242	3202	2935	2457	2188	1549	1196
ENSG00000100243	17022	13638	14663	12974	5942	5392
ENSG00000100246	586	542	543	580	337	293
ENSG00000100249	0	0	0	0	0	0
ENSG00000100253	11	7	8	9	5	2
ENSG00000100258	5051	4672	3198	2762	1572	1402
ENSG00000100263	1195	989	1056	948	495	459
ENSG00000100266	2848	2856	2348	2304	2328	1916
ENSG00000100271	63	65	78	80	60	41
ENSG00000100276	34	48	48	28	15	11
ENSG00000100280	11047	9385	9864	8887	4521	4096
ENSG00000100281	1637	1744	1512	1688	2191	1772
ENSG00000100284	1296	1027	1371	1101	469	443
ENSG00000100285	0	1	3	1	6	4
ENSG00000100288	70	78	79	106	32	22
ENSG00000100290	567	513	976	905	232	169
ENSG00000100292	1121	1030	1555	1299	473	439
ENSG00000100294	1776	1626	1666	1381	693	623
ENSG00000100296	3340	3250	3101	2833	2376	2102
ENSG00000100297	16152	15068	6511	5616	8153	7550
ENSG00000100298	18	28	77	59	25	15
ENSG00000100299	512	538	947	908	241	181
ENSG00000100300	4856	4212	4914	3968	1049	818
ENSG00000100302	197	158	175	140	46	39
ENSG00000100304	13867	12293	11546	10696	5421	4796
ENSG00000100307	1040	1032	987	875	621	500
ENSG00000100311	1142	1096	833	865	721	528
ENSG00000100312	15	19	11	8	3	4
ENSG00000100314	15	6	12	7	3	3
ENSG00000100316	77144	73486	98241	90062	55022	46913
ENSG00000100319	383	326	473	370	142	107
ENSG00000100320	4517	4951	4920	5579	4966	4015
ENSG00000100321	1042	927	896	794	503	376
ENSG00000100324	2039	1795	1826	1614	944	817
ENSG00000100325	4381	4126	4336	3920	2431	2260
ENSG00000100330	1495	1578	1918	1996	1256	978
ENSG00000100335	3479	3581	3490	3673	3406	2841
ENSG00000100336	0	0	0	0	0	0
ENSG00000100341	233	229	152	153	117	90
ENSG00000100342	2	4	4	2	3	2
ENSG00000100344	173	178	204	172	150	106
ENSG00000100345	33611	31719	30651	30314	30791	25427
ENSG00000100346	12	13	24	22	9	5
ENSG00000100347	1886	1790	2114	2213	1630	1351
ENSG00000100348	4686	4277	4649	4503	2640	2340
ENSG00000100350	1815	1762	1154	1112	1192	1044
ENSG00000100351	1	1	1	2	0	1
ENSG00000100353	15007	14479	15267	14386	11999	10565
ENSG00000100354	1472	1809	1681	2182	3049	1867
ENSG00000100359	3616	3510	3852	3229	1633	1363
ENSG00000100360	689	714	739	772	327	252
ENSG00000100362	0	0	0	0	0	0
ENSG00000100364	5621	4931	4685	4302	2554	2145
ENSG00000100365	11	17	15	12	4	6
ENSG00000100368	0	0	0	0	0	0
ENSG00000100372	566	740	596	708	748	551
ENSG00000100373	1	1	1	0	0	0
ENSG00000100376	1159	1146	1159	1156	1043	836
ENSG00000100379	814	679	741	696	413	314
ENSG00000100380	12411	12398	12355	12906	13640	11491
ENSG00000100385	4	4	0	1	3	0
ENSG00000100387	694	782	675	639	351	251
ENSG00000100393	3500	4081	3736	3916	4553	3421
ENSG00000100395	1920	1817	1650	1498	1181	1078
ENSG00000100399	15	8	14	7	1	4
ENSG00000100401	13638	12343	9527	8328	7178	6369
ENSG00000100403	7055	6468	6395	6317	4626	4074
ENSG00000100410	2075	2233	1457	1642	2128	1904
ENSG00000100412	6335	5993	6781	5624	3604	3092
ENSG00000100413	3195	2742	2466	2260	1688	1591
ENSG00000100416	2354	2305	1534	1423	1733	1478
ENSG00000100417	835	740	579	548	415	367
ENSG00000100418	3087	3160	3386	3291	2095	1818
ENSG00000100422	3644	3667	2908	3144	2837	2463
ENSG00000100425	2075	1954	1740	1656	1699	1413
ENSG00000100426	2455	2646	2466	2500	1999	1619
ENSG00000100427	0	0	2	2	0	0
ENSG00000100429	312	270	339	336	85	52
ENSG00000100433	0	0	0	0	0	0
ENSG00000100439	628	600	1594	1757	357	304
ENSG00000100441	1475	1574	1996	2032	1382	1105
ENSG00000100442	956	1018	939	1053	1664	1349
ENSG00000100445	562	533	553	461	209	181
ENSG00000100448	0	0	0	0	0	0
ENSG00000100450	0	0	0	0	0	0
ENSG00000100453	0	0	0	0	0	0
ENSG00000100461	2411	2567	2405	2465	2123	1745
ENSG00000100462	8193	8616	7467	7502	4621	4076
ENSG00000100473	30	29	34	27	49	34
ENSG00000100478	79	60	59	80	138	104
ENSG00000100479	785	927	273	301	1054	814
ENSG00000100483	150	191	192	213	387	270
ENSG00000100485	424	531	512	613	645	447
ENSG00000100490	102	113	83	94	127	84
ENSG00000100503	2352	2598	1993	2213	3432	2532
ENSG00000100504	6962	7160	7873	7607	7381	6022
ENSG00000100505	214	184	205	178	145	129
ENSG00000100519	1570	1781	1391	1508	3587	2942
ENSG00000100522	1086	1149	1026	1299	1758	1303
ENSG00000100523	1045	1174	1050	1116	1523	1143
ENSG00000100526	1129	1132	348	365	1219	957
ENSG00000100528	2359	2608	2173	2598	3265	2432
ENSG00000100532	172	188	242	280	235	211
ENSG00000100554	959	1033	956	1027	1376	1093
ENSG00000100557	1	0	0	0	0	0
ENSG00000100558	1845	1883	1503	1385	1332	1010
ENSG00000100564	554	535	608	604	443	361
ENSG00000100565	0	0	0	0	0	0
ENSG00000100567	3023	3222	2605	2705	5174	4319
ENSG00000100568	1854	1809	1849	1861	1482	1244
ENSG00000100575	410	460	437	546	439	400
ENSG00000100577	738	739	846	796	437	363
ENSG00000100578	798	966	693	878	1008	837
ENSG00000100580	1678	2074	1761	2298	2647	1999
ENSG00000100583	23	24	16	9	42	34
ENSG00000100591	7993	7811	5827	5879	8323	7194
ENSG00000100592	262	299	312	322	387	286
ENSG00000100593	2	0	1	0	0	1
ENSG00000100596	1974	2381	2116	2648	3966	2885
ENSG00000100599	2105	1860	2408	2124	730	669
ENSG00000100600	1710	1762	1996	1703	1387	1121
ENSG00000100601	684	741	615	735	642	563
ENSG00000100603	2721	2674	2351	2576	3196	2564
ENSG00000100604	4	1	1	7	2	5
ENSG00000100605	5988	5110	4727	4161	2433	2207
ENSG00000100612	1204	1161	1663	1806	1183	992
ENSG00000100614	1351	1346	2085	2346	1947	1457
ENSG00000100625	879	1053	657	807	1197	875
ENSG00000100626	2	2	1	5	0	0
ENSG00000100628	0	0	1	5	0	2
ENSG00000100629	317	390	176	241	555	425
ENSG00000100632	3784	3810	3096	3260	5375	4413
ENSG00000100644	4642	5003	4941	5948	7425	5844
ENSG00000100647	434	484	1783	2055	405	352
ENSG00000100650	4265	4634	4366	4286	7716	6229
ENSG00000100652	0	0	3	1	5	2
ENSG00000100664	7782	8371	6725	7531	11340	9298
ENSG00000100665	0	0	0	0	0	0
ENSG00000100678	0	0	0	0	0	0
ENSG00000100697	1420	2030	1447	1883	3070	2240
ENSG00000100711	1008	1039	943	905	926	762
ENSG00000100714	7561	7858	5650	5939	7782	6527
ENSG00000100721	0	0	0	0	0	0
ENSG00000100722	2649	2532	2136	2421	2550	2084
ENSG00000100726	4935	4304	3293	2791	1823	1571
ENSG00000100731	1460	1817	1945	2333	2532	1635
ENSG00000100739	2	2	1	1	0	0
ENSG00000100744	484	541	467	551	676	532
ENSG00000100749	1331	1361	862	896	2344	1934
ENSG00000100764	3809	3869	3040	3260	6726	5848
ENSG00000100767	394	459	353	331	316	204
ENSG00000100784	444	623	478	567	532	418
ENSG00000100796	2614	2822	3769	4440	3960	3343
ENSG00000100802	362	375	428	381	281	254
ENSG00000100804	5804	5735	5665	5357	4129	3549
ENSG00000100811	7912	7112	5219	5206	5348	4495
ENSG00000100813	11897	10864	9971	10586	9194	8083
ENSG00000100814	1123	1287	1569	1639	1549	1283
ENSG00000100815	892	997	963	1205	1713	1296
ENSG00000100823	8882	8457	8280	8556	6435	5643
ENSG00000100836	1702	1506	1299	1866	1921	1551
ENSG00000100842	0	0	0	8	0	0
ENSG00000100852	1206	1527	1225	1615	2898	2207
ENSG00000100865	1751	1363	1462	1337	1078	910
ENSG00000100867	357	358	239	256	381	290
ENSG00000100883	1595	1676	1497	1821	2379	2075
ENSG00000100884	0	0	0	0	0	1
ENSG00000100888	2691	2894	2563	2820	3270	2582
ENSG00000100889	1215	1131	1498	1275	813	630
ENSG00000100890	22	21	24	23	7	8
ENSG00000100897	2478	2410	2396	2376	1679	1369
ENSG00000100902	529	559	554	657	192	166
ENSG00000100906	1405	1399	1265	1255	1339	1085
ENSG00000100908	785	684	551	537	369	309
ENSG00000100911	3452	3179	3264	3293	2427	1983
ENSG00000100916	178	219	347	365	439	364
ENSG00000100918	115	116	106	103	67	61
ENSG00000100926	191	163	174	141	131	113
ENSG00000100934	2837	3083	2590	3049	3871	3047
ENSG00000100938	2113	2054	2347	2288	1905	1553
ENSG00000100941	3777	4121	2950	3171	7123	5740
ENSG00000100949	2153	2016	3719	3317	946	809
ENSG00000100968	103	122	131	162	59	43
ENSG00000100979	152	132	139	164	53	48
ENSG00000100982	2253	1899	1939	1700	872	789
ENSG00000100983	3842	3814	4931	4610	2572	2149
ENSG00000100985	6	6	3	10	2	4
ENSG00000100987	0	0	0	0	0	0
ENSG00000100991	4517	4595	5024	4796	2720	2207
ENSG00000100994	6071	5847	5351	5114	3768	3237
ENSG00000100997	1682	1593	1354	1294	1058	909
ENSG00000101000	2298	2190	4618	4359	1455	1234
ENSG00000101003	1226	1268	474	495	2370	1879
ENSG00000101004	403	377	429	385	355	250
ENSG00000101017	763	790	783	748	451	398
ENSG00000101019	1628	1763	2222	2408	1798	1501
ENSG00000101040	1891	2029	2055	2168	1964	1524
ENSG00000101049	15	24	40	31	29	11
ENSG00000101052	708	757	632	662	694	602
ENSG00000101057	12966	11545	4252	3522	5268	4711
ENSG00000101074	0	0	0	0	0	0
ENSG00000101076	21	9	19	16	10	8
ENSG00000101079	1543	1639	1594	1765	1820	1439
ENSG00000101082	4	1	7	5	4	7
ENSG00000101084	1468	1255	1269	1033	172	200
ENSG00000101096	269	294	262	276	246	187
ENSG00000101098	2	4	33	49	1	0
ENSG00000101104	1355	1842	2340	2555	1469	995
ENSG00000101109	1659	1960	1579	1899	2809	2257
ENSG00000101115	20	33	31	49	17	15
ENSG00000101126	4164	4923	3913	4519	6002	4730
ENSG00000101132	743	731	722	726	1143	901
ENSG00000101134	0	0	1	1	0	0
ENSG00000101138	1534	1656	1352	1503	1496	1170
ENSG00000101144	637	582	979	840	330	284
ENSG00000101146	2392	2526	2015	2255	2536	2086
ENSG00000101150	9386	8964	8134	7988	7250	6099
ENSG00000101152	4303	4088	4321	4127	2741	2311
ENSG00000101158	4623	4567	4235	4408	3679	3151
ENSG00000101160	5039	4411	4007	3555	3515	3193
ENSG00000101161	6454	5736	5049	4798	4804	4375
ENSG00000101162	15	21	15	11	25	14
ENSG00000101166	3899	4277	3959	4532	6188	4850
ENSG00000101180	0	0	0	7	0	0
ENSG00000101181	2164	1900	1803	1656	1302	1102
ENSG00000101182	9071	8171	7268	6863	7265	6465
ENSG00000101187	4886	4845	4303	4025	1874	1628
ENSG00000101188	20406	18137	26817	23333	6258	5410
ENSG00000101189	2721	2480	2062	2030	2017	1698
ENSG00000101190	1126	1104	767	709	640	564
ENSG00000101191	3493	3576	2806	3156	3488	3046
ENSG00000101193	2042	2184	2078	2092	1700	1412
ENSG00000101194	1891	1844	2275	2209	995	814
ENSG00000101197	9	6	14	9	3	3
ENSG00000101198	2	2	1	3	1	0
ENSG00000101199	4085	3873	5636	5295	2516	2207
ENSG00000101200	1	0	0	0	0	0
ENSG00000101203	6	15	10	15	4	5
ENSG00000101204	0	1	1	0	0	0
ENSG00000101210	36866	30724	33466	26394	12368	11329
ENSG00000101213	281	295	433	395	91	74
ENSG00000101216	1542	1360	1428	1273	805	724
ENSG00000101220	6557	5326	4005	3486	1998	1903
ENSG00000101222	61	27	23	15	25	18
ENSG00000101224	16979	16150	12006	11493	8314	7078
ENSG00000101230	46	18	20	19	43	16
ENSG00000101236	457	571	466	568	411	282
ENSG00000101246	1315	1402	1380	1420	767	749
ENSG00000101247	271	274	280	290	446	316
ENSG00000101251	0	0	0	0	0	0
ENSG00000101255	3074	2701	2898	2631	1423	1227
ENSG00000101265	269	281	253	246	250	224
ENSG00000101266	9468	10211	8509	9967	12415	10531
ENSG00000101276	547	527	650	633	288	211
ENSG00000101278	3	3	8	6	3	2
ENSG00000101280	21	17	21	20	13	2
ENSG00000101282	36	27	50	48	25	19
ENSG00000101290	2127	2429	2596	2887	2212	1815
ENSG00000101292	0	0	0	0	0	0
ENSG00000101294	6559	6522	6920	6748	4112	3492
ENSG00000101298	501	417	593	506	227	190
ENSG00000101306	63	37	21	20	28	21
ENSG00000101307	51	65	39	59	14	10
ENSG00000101310	4658	5389	5446	5662	5117	4522
ENSG00000101311	2303	2569	2712	2993	2730	2275
ENSG00000101323	0	0	0	0	0	0
ENSG00000101327	0	0	0	0	0	0
ENSG00000101331	15	15	3	5	2	6
ENSG00000101333	108	97	135	144	172	102
ENSG00000101335	741	758	701	670	878	677
ENSG00000101336	1	1	2	5	1	3
ENSG00000101337	3774	3886	4089	4471	3143	2727
ENSG00000101342	5	6	1	1	6	3
ENSG00000101343	1260	1207	1248	1344	1780	1405
ENSG00000101346	3155	3168	2287	2439	2641	2283
ENSG00000101347	1234	1247	1122	1235	1553	1233
ENSG00000101349	1	1	1	2	0	1
ENSG00000101350	2781	3175	3002	3499	3468	2809
ENSG00000101353	28	21	20	23	14	15
ENSG00000101361	13374	12897	10537	10522	14449	12462
ENSG00000101363	2085	1989	2021	2049	1342	1200
ENSG00000101365	4025	3961	3765	3515	2876	2625
ENSG00000101367	5282	5734	4911	5380	6765	5562
ENSG00000101384	975	1045	1331	1557	1761	1355
ENSG00000101391	1515	1692	1610	1572	1639	1441
ENSG00000101400	1038	898	1013	721	353	281
ENSG00000101405	0	0	0	0	0	0
ENSG00000101407	2238	2399	1353	1402	1939	1625
ENSG00000101412	3970	3437	764	605	1476	1385
ENSG00000101413	1433	1515	1363	1541	1575	1369
ENSG00000101417	263	300	214	212	187	173
ENSG00000101421	3119	2757	2306	2393	2440	2076
ENSG00000101425	0	0	0	0	0	0
ENSG00000101435	0	0	0	0	0	0
ENSG00000101438	1	0	0	0	0	0
ENSG00000101439	4890	3916	5399	5020	1659	1511
ENSG00000101440	8	13	10	12	17	6
ENSG00000101441	0	0	0	0	0	0
ENSG00000101442	1019	1079	1238	1131	799	622
ENSG00000101443	0	1	0	10	1	0
ENSG00000101444	17669	16525	21469	18804	11170	9846
ENSG00000101445	0	0	0	6	0	1
ENSG00000101446	0	0	0	0	0	0
ENSG00000101447	4477	4192	1586	1581	2464	2174
ENSG00000101448	0	0	0	0	0	0
ENSG00000101452	567	623	505	525	661	580
ENSG00000101457	2319	2175	2143	2090	1591	1432
ENSG00000101460	4	2	1	10	3	1
ENSG00000101463	0	0	0	0	0	0
ENSG00000101464	1018	1045	883	1005	867	739
ENSG00000101470	1	3	3	6	3	2
ENSG00000101473	448	392	432	390	198	173
ENSG00000101474	4249	4258	4279	4517	3859	3372
ENSG00000101489	2	1	5	2	4	5
ENSG00000101493	893	899	1641	1496	709	550
ENSG00000101542	2	1	3	1	0	2
ENSG00000101544	3574	3573	2816	3039	3773	3089
ENSG00000101546	1021	1045	849	805	722	579
ENSG00000101557	2037	2330	1773	2300	4246	3368
ENSG00000101558	5588	5718	5354	5482	6177	5209
ENSG00000101574	329	341	278	297	552	423
ENSG00000101577	673	705	605	592	614	438
ENSG00000101596	2564	3106	1744	2340	6234	4424
ENSG00000101605	17	15	34	29	24	10
ENSG00000101608	4018	4012	3896	4267	4111	3278
ENSG00000101624	392	414	431	542	539	434
ENSG00000101638	6	11	9	6	2	2
ENSG00000101639	1223	1513	843	952	2039	1434
ENSG00000101654	1881	2128	1999	2368	2959	2311
ENSG00000101665	109	120	142	202	199	140
ENSG00000101670	106	128	106	110	191	154
ENSG00000101680	0	2	5	24	0	1
ENSG00000101695	406	468	470	606	517	405
ENSG00000101745	1145	1157	926	1159	1316	949
ENSG00000101746	0	1	0	1	0	1
ENSG00000101751	348	390	359	460	688	499
ENSG00000101752	1722	2224	2420	2982	3504	2384
ENSG00000101773	2856	2998	1673	1969	4093	3209
ENSG00000101782	1163	1308	1806	2173	1848	1419
ENSG00000101811	1691	1590	1243	1247	1680	1409
ENSG00000101812	0	0	0	0	0	0
ENSG00000101825	3	1	0	1	0	0
ENSG00000101842	6	2	18	22	2	1
ENSG00000101843	1172	1297	1253	1517	1643	1335
ENSG00000101844	270	314	408	415	309	278
ENSG00000101846	47	60	42	37	62	38
ENSG00000101849	2086	2189	1731	1773	2320	1802
ENSG00000101850	11	10	17	9	9	7
ENSG00000101856	3735	3554	2663	2638	3843	3034
ENSG00000101868	2117	2297	1130	1214	3087	2437
ENSG00000101871	2268	2674	2484	2990	2356	1959
ENSG00000101882	854	668	895	820	634	586
ENSG00000101883	0	0	1	0	1	1
ENSG00000101888	442	451	287	379	708	542
ENSG00000101890	0	0	0	0	3	0
ENSG00000101892	0	0	0	0	0	0
ENSG00000101898	84	96	75	90	138	108
ENSG00000101901	731	805	817	883	1019	778
ENSG00000101911	2542	2723	1708	1668	2959	2396
ENSG00000101916	0	0	0	0	0	0
ENSG00000101928	1286	1427	1612	2086	1982	1384
ENSG00000101935	639	775	737	939	1046	772
ENSG00000101938	0	0	0	4	0	0
ENSG00000101940	1587	1618	2176	1881	681	597
ENSG00000101945	1335	1159	586	524	692	589
ENSG00000101951	1	0	1	1	2	4
ENSG00000101955	792	788	926	966	581	472
ENSG00000101958	0	0	0	0	1	0
ENSG00000101966	1054	1160	1019	1218	2531	1859
ENSG00000101972	2785	3237	2289	2848	6105	4639
ENSG00000101974	676	834	627	850	1234	924
ENSG00000101977	0	0	0	2	1	4
ENSG00000101981	0	0	0	0	0	0
ENSG00000101986	916	752	1202	892	303	229
ENSG00000101997	1002	865	924	843	360	337
ENSG00000102001	6	1	0	0	0	1
ENSG00000102003	78	69	60	65	54	37
ENSG00000102007	7524	7165	6007	6704	3443	3141
ENSG00000102010	0	0	0	1	0	1
ENSG00000102021	1	0	0	0	0	1
ENSG00000102024	1887	2077	1678	2095	3655	2939
ENSG00000102030	976	1025	921	810	840	793
ENSG00000102032	4	11	4	7	3	0
ENSG00000102034	2735	2632	1961	2025	1752	1560
ENSG00000102038	1305	1397	1465	1680	2190	1704
ENSG00000102043	33	28	19	27	32	21
ENSG00000102048	33	31	29	33	28	36
ENSG00000102053	16	29	13	31	48	28
ENSG00000102054	4616	4460	3018	3332	6637	5585
ENSG00000102055	0	0	0	0	0	0
ENSG00000102057	335	417	405	426	218	147
ENSG00000102069	0	0	0	1	5	3
ENSG00000102076	0	0	0	0	0	0
ENSG00000102078	157	195	162	179	253	218
ENSG00000102080	0	0	0	0	0	0
ENSG00000102081	781	1003	757	914	1776	1388
ENSG00000102096	1177	1031	1292	1548	607	517
ENSG00000102098	154	161	90	120	334	210
ENSG00000102100	1312	1216	1278	1362	905	777
ENSG00000102103	1733	1577	1313	1216	1245	1206
ENSG00000102104	1	0	0	0	0	0
ENSG00000102109	5	4	3	7	0	0
ENSG00000102119	3944	3611	3518	3823	2583	2264
ENSG00000102125	893	887	856	764	299	263
ENSG00000102128	0	1	2	3	2	1
ENSG00000102144	18099	18467	18404	19163	14944	12239
ENSG00000102145	1	2	0	0	1	2
ENSG00000102158	2107	2119	1973	2340	3696	2869
ENSG00000102172	5609	5874	4734	5309	8220	6811
ENSG00000102174	15	8	10	10	10	16
ENSG00000102178	2791	2518	2020	1825	1364	1147
ENSG00000102181	303	333	339	323	223	169
ENSG00000102189	951	1053	994	1173	1473	1201
ENSG00000102195	1	0	1	2	0	0
ENSG00000102218	214	249	248	325	433	353
ENSG00000102221	784	859	759	822	992	797
ENSG00000102225	8783	8220	6876	6303	4359	3676
ENSG00000102226	4439	4326	4339	4291	2893	2520
ENSG00000102230	0	0	0	2	0	0
ENSG00000102239	1	2	1	2	4	3
ENSG00000102241	2969	2926	1981	2024	5073	4217
ENSG00000102243	1	1	0	1	0	0
ENSG00000102245	0	0	0	0	0	0
ENSG00000102265	6931	6659	7956	6959	2642	2195
ENSG00000102271	0	0	0	8	0	0
ENSG00000102287	33	69	35	36	78	47
ENSG00000102290	0	0	0	3	0	0
ENSG00000102302	783	689	590	527	457	412
ENSG00000102309	314	320	334	275	511	431
ENSG00000102312	413	406	987	1031	270	209
ENSG00000102313	0	0	0	0	0	0
ENSG00000102316	1382	1303	1574	1404	831	669
ENSG00000102317	8443	8373	8324	8505	9313	7837
ENSG00000102349	6	33	29	43	33	16
ENSG00000102359	67	69	134	95	63	60
ENSG00000102362	222	300	195	172	362	293
ENSG00000102383	0	0	0	1	0	0
ENSG00000102384	371	511	165	193	740	545
ENSG00000102385	41	49	26	22	46	30
ENSG00000102387	3	9	8	5	15	19
ENSG00000102390	626	560	619	563	846	779
ENSG00000102393	967	958	648	695	1180	962
ENSG00000102401	492	535	613	703	931	746
ENSG00000102409	0	1	0	8	0	0
ENSG00000102445	0	0	3	0	0	1
ENSG00000102452	0	1	0	0	1	0
ENSG00000102466	1	3	1	0	3	0
ENSG00000102468	0	0	0	0	0	0
ENSG00000102471	1524	1648	1653	1751	2126	1731
ENSG00000102524	16	4	11	4	17	7
ENSG00000102531	1372	1616	1539	1941	2922	2175
ENSG00000102539	0	1	0	4	1	2
ENSG00000102543	165	178	131	179	241	168
ENSG00000102547	148	160	136	154	126	123
ENSG00000102554	2067	2162	2357	2375	3113	2672
ENSG00000102572	5760	5908	4802	5281	5707	4733
ENSG00000102575	3	3	3	7	5	5
ENSG00000102580	1528	1796	1903	2182	4195	3124
ENSG00000102595	438	558	474	608	995	800
ENSG00000102606	2331	2663	2363	2549	2401	1901
ENSG00000102678	197	211	172	235	216	139
ENSG00000102683	0	2	0	5	1	1
ENSG00000102699	4577	5228	5180	6389	6821	5577
ENSG00000102710	1532	1655	1505	1765	1588	1294
ENSG00000102738	708	705	697	701	887	717
ENSG00000102743	601	626	876	976	510	459
ENSG00000102753	3236	3412	2454	3127	4925	3945
ENSG00000102755	0	0	0	13	1	0
ENSG00000102760	136	105	100	70	38	35
ENSG00000102763	1067	1232	1132	1316	1654	1250
ENSG00000102780	290	463	374	413	931	469
ENSG00000102781	473	623	393	492	884	675
ENSG00000102786	1219	1389	1326	1426	1508	1195
ENSG00000102794	0	0	0	0	0	0
ENSG00000102796	82	69	72	58	48	33
ENSG00000102802	0	1	0	0	0	0
ENSG00000102804	10918	10701	15758	15748	7394	6106
ENSG00000102805	634	629	638	742	841	617
ENSG00000102837	5	1	0	0	0	0
ENSG00000102854	2195	2099	2753	2276	786	670
ENSG00000102858	3940	3793	6782	6294	2003	1810
ENSG00000102870	1772	1702	1656	1717	1119	899
ENSG00000102871	902	738	987	885	254	205
ENSG00000102878	328	376	479	477	175	154
ENSG00000102879	241	188	193	176	98	96
ENSG00000102882	4223	3767	3494	2912	1369	1139
ENSG00000102886	85	95	61	65	46	35
ENSG00000102890	2348	2146	2920	2519	800	655
ENSG00000102891	0	0	0	0	0	0
ENSG00000102893	1558	1666	1673	1864	2059	1687
ENSG00000102897	604	524	758	786	669	527
ENSG00000102898	6704	7053	6603	6687	4228	3496
ENSG00000102900	5545	5638	3973	3895	4544	3815
ENSG00000102901	1790	1815	1576	1516	866	801
ENSG00000102904	20	29	29	34	24	16
ENSG00000102908	1441	2510	2887	4368	6661	3893
ENSG00000102910	2582	2878	3417	3921	3702	2909
ENSG00000102921	1341	1388	1272	1397	1356	1021
ENSG00000102924	0	0	0	4	0	0
ENSG00000102931	1134	1216	1318	1541	965	792
ENSG00000102934	85	80	109	100	43	25
ENSG00000102935	13	6	78	87	6	4
ENSG00000102962	1	1	0	0	2	3
ENSG00000102967	894	767	935	949	637	557
ENSG00000102970	0	0	0	0	0	0
ENSG00000102974	3276	3487	2436	2451	3776	3207
ENSG00000102977	2843	2571	1362	1204	1091	955
ENSG00000102978	3742	3433	2936	3018	3254	2704
ENSG00000102981	297	251	230	171	90	88
ENSG00000102984	194	141	107	125	62	67
ENSG00000102996	6959	5397	4647	4283	2301	1997
ENSG00000103005	3670	3519	3310	3451	3113	2503
ENSG00000103018	17032	17333	15485	16526	21743	16938
ENSG00000103021	428	450	470	499	477	476
ENSG00000103023	0	0	0	0	0	0
ENSG00000103024	2723	2377	2438	1837	572	493
ENSG00000103034	384	374	843	786	489	301
ENSG00000103035	2553	2327	2034	2230	3195	2878
ENSG00000103037	982	930	685	639	913	735
ENSG00000103042	777	777	903	936	462	447
ENSG00000103043	3700	3562	3171	2820	1463	1229
ENSG00000103044	6417	7001	7574	7845	3561	2823
ENSG00000103047	681	745	796	749	610	557
ENSG00000103051	2645	2565	2533	2238	1661	1543
ENSG00000103056	95	92	99	80	65	37
ENSG00000103061	272	318	308	253	261	202
